HG2_600_1 - Time [s],HG2_600_2 - Power [W],HG2_600_3 - Time [s],HG2_600_4 - Energy [Wh],HG2_450_1 - Time [s],HG2_450_2 - Power [W],HG2_450_3 - Time [s],HG2_450_4 - Energy [Wh],Pack_1 - Time [s],Pack_2 - Power [W],Pack_3 - Time [s],Pack_4 - Energy [Wh]
19.28,21.8788202,19.28,0.262802299,19.28,23.2283549,19.28,0.279012534,19.28,12427.16987,19.28,149.2717059
19.29,21.59656673,19.29,0.262741939,19.29,22.92869141,19.29,0.278948452,19.29,12266.8499,19.29,149.2374216
19.3,21.32285056,19.3,0.26268235,19.3,22.63809181,19.3,0.278885186,19.3,12111.37912,19.3,149.2035745
19.31,21.05227742,19.31,0.262623513,19.31,22.35082911,19.31,0.278822721,19.31,11957.69357,19.31,149.1701557
19.32,20.78224263,19.32,0.262565429,19.32,22.06413797,19.32,0.278761054,19.32,11804.31381,19.32,149.1371637
19.33,20.51203251,19.33,0.262508094,19.33,21.77726068,19.33,0.278700182,19.33,11650.83446,19.33,149.1045973
19.34,20.23113091,19.34,0.262451524,19.34,21.47903244,19.34,0.278640123,19.34,11491.28236,19.34,149.0724658
19.35,19.94521592,19.35,0.262395742,19.35,21.17548157,19.35,0.2785809,19.35,11328.88264,19.35,149.0407817
19.36,19.65151168,19.36,0.262340765,19.36,20.863661,19.36,0.278522531,19.36,11162.05864,19.36,149.0095543
19.37,19.35236516,19.37,0.262286614,19.37,20.54606245,19.37,0.27846504,19.37,10992.14341,19.37,148.9787965
19.38,19.06036889,19.38,0.262233286,19.38,20.23605519,19.38,0.278408423,19.38,10826.28953,19.38,148.9485066
19.39,18.80108777,19.39,0.262180725,19.39,19.96078103,19.39,0.27835262,19.39,10679.01785,19.39,148.9186516
19.4,18.55879582,19.4,0.262128856,19.4,19.70354397,19.4,0.278297551,19.4,10541.39603,19.4,148.88919
19.41,18.31175673,19.41,0.262077655,19.41,19.44126696,19.41,0.278243192,19.41,10401.07782,19.41,148.8601078
19.42,18.04657112,19.42,0.262027175,19.42,19.1597241,19.42,0.278189599,19.42,10250.45239,19.42,148.8314354
19.43,17.77900393,19.43,0.261977435,19.43,18.87565277,19.43,0.278136791,19.43,10098.47423,19.43,148.8031832
19.44,17.52828937,19.44,0.261928419,19.44,18.60947358,19.44,0.278084751,19.44,9956.068364,19.44,148.7753419
19.45,17.28916811,19.45,0.261880081,19.45,18.35560278,19.45,0.278033432,19.45,9820.247487,19.45,148.7478859
19.46,17.05149954,19.46,0.261832405,19.46,18.10327427,19.46,0.277982815,19.46,9685.251737,19.46,148.7208061
19.47,16.82833361,19.47,0.261785366,19.47,17.86634297,19.47,0.277932875,19.47,9558.493489,19.47,148.6940882
19.48,16.60408496,19.48,0.261738947,19.48,17.62826216,19.48,0.277883592,19.48,9431.120255,19.48,148.6677218
19.49,16.37081109,19.49,0.261693162,19.49,17.38059944,19.49,0.277834983,19.49,9298.620699,19.49,148.641716
19.5,16.12986905,19.5,0.261648038,19.5,17.12479555,19.5,0.277787075,19.5,9161.76562,19.5,148.6160854
19.51,15.88446015,19.51,0.261603589,19.51,16.86424928,19.51,0.277739886,19.51,9022.373365,19.51,148.5908388
19.52,15.63675634,19.52,0.261559827,19.52,16.60126655,19.52,0.277693423,19.52,8881.677604,19.52,148.5659815
19.53,15.38491839,19.53,0.261516757,19.53,16.33389467,19.53,0.277647697,19.53,8738.633648,19.53,148.5415181
19.54,15.12113681,19.54,0.2614744,19.54,16.05384244,19.54,0.277602727,19.54,8588.805706,19.54,148.517459
19.55,14.8410335,19.55,0.261432804,19.55,15.75646173,19.55,0.277558566,19.55,8429.707027,19.55,148.4938327
19.56,14.56071029,19.56,0.261391989,19.56,15.45884756,19.56,0.277515233,19.56,8270.483442,19.56,148.4706495
19.57,14.29532426,19.57,0.261351934,19.57,15.17709192,19.57,0.277472708,19.57,8119.744177,19.57,148.4478987
19.58,14.04481338,19.58,0.261312593,19.58,14.91112898,19.58,0.27743094,19.58,7977.454002,19.58,148.4255528
19.59,13.80352827,19.59,0.261273933,19.59,14.65496086,19.59,0.277389895,19.59,7840.404058,19.59,148.403594
19.6,13.56781331,19.6,0.261235934,19.6,14.40470647,19.6,0.277349553,19.6,7706.517962,19.6,148.3820106
19.61,13.3309895,19.61,0.26119859,19.61,14.15327483,19.61,0.277309905,19.61,7572.002034,19.61,148.3607993
19.62,13.08813725,19.62,0.261161911,19.62,13.89544291,19.62,0.277270964,19.62,7434.061959,19.62,148.3399657
19.63,12.83531978,19.63,0.261125922,19.63,13.6270311,19.63,0.277232755,19.63,7290.461636,19.63,148.3195239
19.64,12.57422159,19.64,0.261090647,19.64,13.34982778,19.64,0.277195304,19.64,7142.157862,19.64,148.2994877
19.65,12.305623,19.65,0.26105611,19.65,13.06466143,19.65,0.277158637,19.65,6989.593864,19.65,148.2798706
19.66,12.03466657,19.66,0.261022321,19.66,12.7769918,19.66,0.277122763,19.66,6835.690613,19.66,148.2606781
19.67,11.75261984,19.67,0.2609893,19.67,12.47754779,19.67,0.277087705,19.67,6675.48807,19.67,148.2419222
19.68,11.45685786,19.68,0.260957082,19.68,12.16354255,19.68,0.2770535,19.68,6507.495265,19.68,148.2236224
19.69,11.14965027,19.69,0.260925703,19.69,11.83738571,19.69,0.277020186,19.69,6333.001355,19.69,148.2057992
19.7,10.83432703,19.7,0.26089519,19.7,11.50261262,19.7,0.276987791,19.7,6153.897753,19.7,148.1884681
19.71,10.51461755,19.71,0.260865559,19.71,11.16318274,19.71,0.276956332,19.71,5972.302767,19.71,148.1716377
19.72,10.18261331,19.72,0.260836833,19.72,10.81069974,19.72,0.276925834,19.72,5783.724358,19.72,148.155321
19.73,9.833399141,19.73,0.260809052,19.73,10.43994526,19.73,0.27689634,19.73,5585.370712,19.73,148.1395418
19.74,9.467011006,19.74,0.260782269,19.74,10.05095748,19.74,0.276867904,19.74,5377.262252,19.74,148.1243286
19.75,9.089340254,19.75,0.26075652,19.75,9.649991148,19.75,0.276840567,19.75,5162.745264,19.75,148.1097035
19.76,8.707552577,19.76,0.260731829,19.76,9.244653951,19.76,0.276814353,19.76,4945.889864,19.76,148.0956791
19.77,8.322615648,19.77,0.260708202,19.77,8.835973248,19.77,0.276789268,19.77,4727.245688,19.77,148.0822586
19.78,7.931636939,19.78,0.260685652,19.78,8.420878096,19.78,0.276765328,19.78,4505.169781,19.78,148.0694505
19.79,7.528285994,19.79,0.260664205,19.79,7.99264756,19.79,0.276742557,19.79,4276.066445,19.79,148.0572682
19.8,7.116877883,19.8,0.260643892,19.8,7.555862874,19.8,0.276720991,19.8,4042.386638,19.8,148.0457304
19.81,6.718565576,19.81,0.260624709,19.81,7.132981771,19.81,0.276700626,19.81,3816.145247,19.81,148.0348347
19.82,6.325239154,19.82,0.26060662,19.82,6.715394093,19.82,0.276681421,19.82,3592.73584,19.82,148.0245603
19.83,5.19161733,19.83,0.260590268,19.83,5.511847932,19.83,0.27666406,19.83,2948.838644,19.83,148.015272
19.84,3.766171627,19.84,0.260578006,19.84,3.998477541,19.84,0.276651042,19.84,2139.185484,19.84,148.0083077
19.85,2.658676562,19.85,0.260569226,19.85,2.822669695,19.85,0.27664172,19.85,1510.128287,19.85,148.0033203
19.86,1.808488138,19.86,0.260563134,19.86,1.920039743,19.86,0.276635252,19.86,1027.221262,19.86,147.9998599
19.87,1.164755813,19.87,0.260559091,19.87,1.236600564,19.87,0.27663096,19.87,661.5813019,19.87,147.9975638
19.88,0.684293833,19.88,0.26055659,19.88,0.726502611,19.88,0.276628305,19.88,388.678897,19.88,147.996143
19.89,0.331089072,19.89,0.26055523,19.89,0.351511389,19.89,0.276626861,19.89,188.0585931,19.89,147.9953705
19.9,0.161217224,19.9,0.260554623,19.9,0.171161464,19.9,0.276626217,19.9,91.5713832,19.9,147.9950261
19.91,0.097008832,19.91,0.260554277,19.91,0.102992554,19.91,0.276625849,19.91,55.10101662,19.91,147.9948291
19.92,0.058372642,19.92,0.260554068,19.92,0.061973198,19.92,0.276625627,19.92,33.15566089,19.92,147.9947106
19.93,0.035124735,19.93,0.260553943,19.93,0.037291307,19.93,0.276625494,19.93,19.9508495,19.93,147.9946393
19.94,0.02113535,19.94,0.260553867,19.94,0.022439026,19.94,0.276625414,19.94,12.004879,19.94,147.9945964
19.95,0.012718299,19.95,0.260553822,19.95,0.013502792,19.95,0.276625366,19.95,7.223993948,19.95,147.9945706
19.96,0.007654034,19.96,0.260553794,19.96,0.008126151,19.96,0.276625337,19.96,4.34749104,19.96,147.9945551
19.97,0.0046067,19.97,0.260553778,19.97,0.004890851,19.97,0.276625319,19.97,2.616605548,19.97,147.9945457
19.98,0.002772262,19.98,0.260553768,19.98,0.002943261,19.98,0.276625309,19.98,1.574644792,19.98,147.9945401
19.99,0.001668098,19.99,0.260553762,19.99,0.00177099,19.99,0.276625302,19.99,0.947479606,19.99,147.9945367
20,0.00100367,20,0.260553758,20,0.001065578,20,0.276625298,20,0.570084335,20,147.9945347
20.01,-0.042339852,20.01,0.260553806,20.01,-0.044951469,20.01,0.27662535,20.01,-24.04903614,20.01,147.9945621
20.02,-0.127754833,20.02,0.260554043,20.02,-0.135635037,20.02,0.276625601,20.02,-72.56474496,20.02,147.9946965
20.03,-0.225021013,20.03,0.260554539,20.03,-0.238900813,20.03,0.276626128,20.03,-127.8119351,20.03,147.9949783
20.04,-0.25389409,20.04,0.260555173,20.04,-0.269554847,20.04,0.276626801,20.04,-144.2118433,20.04,147.9953385
20.05,-0.359521625,20.05,0.260556023,20.05,-0.381697725,20.05,0.276627703,20.05,-204.208283,20.05,147.9958213
20.06,-0.498977166,20.06,0.260557218,20.06,-0.529755197,20.06,0.276628972,20.06,-283.4190302,20.06,147.9965
20.07,-0.652762298,20.07,0.260558839,20.07,-0.693026141,20.07,0.276630693,20.07,-370.7689854,20.07,147.9974206
20.08,-0.563730502,20.08,0.260560595,20.08,-0.598502664,20.08,0.276632557,20.08,-320.1989252,20.08,147.9984182
20.09,-0.200395664,20.09,0.260561683,20.09,-0.212756518,20.09,0.276633712,20.09,-113.8247371,20.09,147.9990359
20.1,-0.471390223,20.1,0.260562582,20.1,-0.50046663,20.1,0.276634666,20.1,-267.7496468,20.1,147.9995464
20.11,-0.538759743,20.11,0.260564061,20.11,-0.571991653,20.11,0.276636237,20.11,-306.0155342,20.11,148.0003868
20.12,-0.31341274,20.12,0.260565294,20.12,-0.33274474,20.12,0.276637546,20.12,-178.0184361,20.12,148.0010869
20.13,-0.431964111,20.13,0.260566041,20.13,-0.458608627,20.13,0.276638339,20.13,-245.3556152,20.13,148.0015112
20.14,-0.763993763,20.14,0.260567824,20.14,-0.811118612,20.14,0.276640232,20.14,-433.9484572,20.14,148.0025242
20.15,-0.707348856,20.15,0.260569943,20.15,-0.75097972,20.15,0.276642481,20.15,-401.7741504,20.15,148.0037276
20.16,-0.454248544,20.16,0.260571536,20.16,-0.482267613,20.16,0.276644173,20.16,-258.0131728,20.16,148.0046326
20.17,-0.238834387,20.17,0.260572473,20.17,-0.253566227,20.17,0.276645167,20.17,-135.6579316,20.17,148.0051645
20.18,-0.530246611,20.18,0.260573284,20.18,-0.562953412,20.18,0.276646028,20.18,-301.1800753,20.18,148.0056251
20.19,-1.350434248,20.19,0.260576005,20.19,-1.433732061,20.19,0.276648917,20.19,-767.0466528,20.19,148.0071708
20.2,-1.915813741,20.2,0.260580651,20.2,-2.03398543,20.2,0.27665385,20.2,-1088.182205,20.2,148.0098096
20.21,-2.146257517,20.21,0.260586372,20.21,-2.278643495,20.21,0.276659924,20.21,-1219.07427,20.21,148.0130594
20.22,-2.190714845,20.22,0.260592425,20.22,-2.325843051,20.22,0.27666635,20.22,-1244.326032,20.22,148.0164973
20.23,-2.1639403,20.23,0.260598479,20.23,-2.297416991,20.23,0.276672778,20.23,-1229.11809,20.23,148.0199363
20.24,-2.14678968,20.24,0.260604466,20.24,-2.279208483,20.24,0.276679134,20.24,-1219.376538,20.24,148.0233365
20.25,-2.098822937,20.25,0.26061037,20.25,-2.228283043,20.25,0.276685402,20.25,-1192.131428,20.25,148.0266902
20.26,-2.011304571,20.26,0.26061608,20.26,-2.135366349,20.26,0.276691464,20.26,-1142.420997,20.26,148.0299332
20.27,-1.865019769,20.27,0.260621456,20.27,-1.980058371,20.27,0.276697172,20.27,-1059.331229,20.27,148.0329873
20.28,-1.753631477,20.28,0.26062646,20.28,-1.8617994,20.28,0.276702485,20.28,-996.0626789,20.28,148.0358293
20.29,-1.706087785,20.29,0.260631248,20.29,-1.811323106,20.29,0.276707568,20.29,-969.0578617,20.29,148.0385487
20.3,-1.703532905,20.3,0.260635991,20.3,-1.808610636,20.3,0.276712603,20.3,-967.6066901,20.3,148.0412428
20.31,-1.630734419,20.31,0.260640639,20.31,-1.731321775,20.31,0.276717538,20.31,-926.2571498,20.31,148.0438827
20.32,-1.491085536,20.32,0.260644971,20.32,-1.583059036,20.32,0.276722137,20.32,-846.9365845,20.32,148.0463435
20.33,-1.368049412,20.33,0.260648925,20.33,-1.452433768,20.33,0.276726335,20.33,-777.0520661,20.33,148.0485894
20.34,-1.280053492,20.34,0.26065259,20.34,-1.359010062,20.34,0.276730226,20.34,-727.0703833,20.34,148.050671
20.35,-1.215821042,20.35,0.260656048,20.35,-1.290815611,20.35,0.276733897,20.35,-690.586352,20.35,148.0526351
20.36,-1.154296163,20.36,0.260659339,20.36,-1.22549574,20.36,0.276737392,20.36,-655.6402207,20.36,148.0545045
20.37,-1.074264843,20.37,0.260662432,20.37,-1.140527908,20.37,0.276740675,20.37,-610.1824308,20.37,148.0562611
20.38,-0.986418003,20.38,0.260665294,20.38,-1.047262478,20.38,0.276743714,20.38,-560.2854259,20.38,148.0578868
20.39,-0.932789265,20.39,0.260667927,20.39,-0.990325799,20.39,0.276746509,20.39,-529.8243023,20.39,148.0593826
20.4,-1.018673526,20.4,0.260670614,20.4,-1.081507594,20.4,0.276749362,20.4,-578.606563,20.4,148.0609087
20.41,-1.168936284,20.41,0.260673659,20.41,-1.241038895,20.41,0.276752595,20.41,-663.9558091,20.41,148.0626386
20.42,-1.16096268,20.42,0.260676964,20.42,-1.232573462,20.42,0.276756103,20.42,-659.426802,20.42,148.0645153
20.43,-0.914850704,20.43,0.260679861,20.43,-0.971280747,20.43,0.276759179,20.43,-519.6351999,20.43,148.066161
20.44,-0.682282295,20.44,0.260682019,20.44,-0.724366997,20.44,0.276761471,20.44,-387.5363433,20.44,148.0673867
20.45,-0.659024743,20.45,0.260683842,20.45,-0.699674867,20.45,0.276763407,20.45,-374.326054,20.45,148.0684225
20.46,-0.704448906,20.46,0.260685745,20.46,-0.747900895,20.46,0.276765426,20.46,-400.1269788,20.46,148.0695031
20.47,-0.649056033,20.47,0.260687662,20.47,-0.689091265,20.47,0.276767461,20.47,-368.6638266,20.47,148.0705918
20.48,-0.55095641,20.48,0.260689303,20.48,-0.584940637,20.48,0.276769204,20.48,-312.9432407,20.48,148.071524
20.49,-0.572437453,20.49,0.260690834,20.49,-0.607746679,20.49,0.276770829,20.49,-325.1444732,20.49,148.0723938
20.5,-0.666716706,20.5,0.260692567,20.5,-0.707841288,20.5,0.276772669,20.5,-378.6950892,20.5,148.073378
20.51,-0.669702519,20.51,0.26069445,20.51,-0.711011273,20.51,0.276774668,20.51,-380.3910308,20.51,148.0744476
20.52,-0.620334474,20.52,0.260696232,20.52,-0.658598095,20.52,0.27677656,20.52,-352.349981,20.52,148.0754596
20.53,-0.663362477,20.53,0.260697988,20.53,-0.704280163,20.53,0.276778424,20.53,-376.7898872,20.53,148.0764569
20.54,-0.871645579,20.54,0.2607001,20.54,-0.925410634,20.54,0.276780667,20.54,-495.0946891,20.54,148.0776567
20.55,-1.082517228,20.55,0.260702865,20.55,-1.149289319,20.55,0.276783603,20.55,-614.8697857,20.55,148.0792276
20.56,-1.016655088,20.56,0.260705861,20.56,-1.079364654,20.56,0.276786784,20.56,-577.4600899,20.56,148.0809292
20.57,-0.694473636,20.57,0.260708242,20.57,-0.737310327,20.57,0.276789311,20.57,-394.461025,20.57,148.0822813
20.58,-0.380513548,20.58,0.260709693,20.58,-0.403984478,20.58,0.276790852,20.58,-216.1316955,20.58,148.0831059
20.59,-0.418705412,20.59,0.260710584,20.59,-0.444532101,20.59,0.276791798,20.59,-237.824674,20.59,148.0836117
20.6,-0.877371946,20.6,0.260712524,20.6,-0.931490215,20.6,0.276793857,20.6,-498.3472652,20.6,148.0847134
20.61,-0.527306277,20.61,0.260714641,20.61,-0.559831711,20.61,0.276796105,20.61,-299.5099654,20.61,148.085916
20.62,-0.306912682,20.62,0.260715392,20.62,-0.325843744,20.62,0.276796903,20.62,-174.3264032,20.62,148.0863429
20.63,-1.340635366,20.63,0.260717538,20.63,-1.423328763,20.63,0.276799181,20.63,-761.480888,20.63,148.0875616
20.64,-2.829789671,20.64,0.260723566,20.64,-3.004337445,20.64,0.27680558,20.64,-1607.320533,20.64,148.0909852
20.65,-3.459621353,20.65,0.26073251,20.65,-3.673018558,20.65,0.276815076,20.65,-1965.064929,20.65,148.0960656
20.66,-3.740450728,20.66,0.260742549,20.66,-3.971170119,20.66,0.276825735,20.66,-2124.576014,20.66,148.1017681
20.67,-3.987227766,20.67,0.260753283,20.67,-4.233168918,20.67,0.276837131,20.67,-2264.745371,20.67,148.1078649
20.68,-4.203253129,20.68,0.2607647,20.68,-4.46251921,20.68,0.276849252,20.68,-2387.447777,20.68,148.1143498
20.69,-4.284725015,20.69,0.260776532,20.69,-4.549016464,20.69,0.276861813,20.69,-2433.723808,20.69,148.12107
20.7,-4.230482767,20.7,0.26078838,20.7,-4.491428433,20.7,0.276874392,20.7,-2402.914212,20.7,148.1277996
20.71,-4.095733651,20.71,0.260799946,20.71,-4.34836769,20.71,0.276886671,20.71,-2326.376714,20.71,148.1343691
20.72,-3.963714241,20.72,0.260811115,20.72,-4.208205026,20.72,0.27689853,20.72,-2251.389689,20.72,148.1407135
20.73,-3.971256023,20.73,0.260822091,20.73,-4.216212002,20.73,0.276910182,20.73,-2255.673421,20.73,148.1469474
20.74,-4.205304786,20.74,0.260833417,20.74,-4.464697418,20.74,0.276922208,20.74,-2388.613119,20.74,148.153381
20.75,-5.108066635,20.75,0.260846196,20.75,-5.423143642,20.75,0.276935774,20.75,-2901.381848,20.75,148.1606391
20.76,-6.850418377,20.76,0.260862756,20.76,-7.272967548,20.76,0.276953356,20.76,-3891.037638,20.76,148.1700452
20.77,-9.243396747,20.77,0.260885142,20.77,-9.813550191,20.77,0.276977123,20.77,-5250.249352,20.77,148.1827609
20.78,-11.81098131,20.78,0.260914608,20.78,-12.53950912,20.78,0.277008406,20.78,-6708.637382,20.78,148.1994972
20.79,-13.92183781,20.79,0.26095064,20.79,-14.78056799,20.79,0.27704666,20.79,-7907.603876,20.79,148.2199633
20.8,-15.55225681,20.8,0.260991774,20.8,-16.5115549,20.8,0.277090332,20.8,-8833.681869,20.8,148.2433278
20.81,-16.91055926,20.81,0.261037,20.81,-17.95364048,20.81,0.277138348,20.81,-9605.197657,20.81,148.2690161
20.82,-18.08737747,20.82,0.261085734,20.82,-19.20304749,20.82,0.277190088,20.82,-10273.63041,20.82,148.2966968
20.83,-19.05432382,20.83,0.261137436,20.83,-20.22963725,20.83,0.277244979,20.83,-10822.85593,20.83,148.3260636
20.84,-19.78863325,20.84,0.261191492,20.84,-21.00924053,20.84,0.277302369,20.84,-11239.94369,20.84,148.3567675
20.85,-20.29916311,20.85,0.261247257,20.85,-21.55126102,20.85,0.277361574,20.85,-11529.92465,20.85,148.3884423
20.86,-20.54825394,20.86,0.261304073,20.86,-21.81571633,20.86,0.277421894,20.86,-11671.40824,20.86,148.4207135
20.87,-20.53740587,20.87,0.261361187,20.87,-21.80419913,20.87,0.277482531,20.87,-11665.24653,20.87,148.4531542
20.88,-20.34954865,20.88,0.26141799,20.88,-21.60475445,20.88,0.277542838,20.88,-11558.54363,20.88,148.4854184
20.89,-20.08975546,20.89,0.261474143,20.89,-21.32893664,20.89,0.277602454,20.89,-11410.9811,20.89,148.5173131
20.9,-19.82441188,20.9,0.261529568,20.9,-21.04722607,20.9,0.277661298,20.9,-11260.26595,20.9,148.5487944
20.91,-19.59199413,20.91,0.261584272,20.91,-20.80047228,20.91,0.277719377,20.91,-11128.25267,20.91,148.5798667
20.92,-19.47866289,20.92,0.261638503,20.92,-20.68015051,20.92,0.277776952,20.92,-11063.88052,20.92,148.6106695
20.93,-19.43827447,20.93,0.261692546,20.93,-20.63727084,20.93,0.277834329,20.93,-11040.9399,20.93,148.641366
20.94,-19.42805536,20.94,0.261746531,20.94,-20.62642139,20.94,0.277891644,20.94,-11035.13545,20.94,148.6720297
20.95,-19.31647316,20.95,0.261800369,20.95,-20.50795656,20.95,0.277948803,20.95,-10971.75676,20.95,148.7026096
20.96,-19.071173,20.96,0.261853693,20.96,-20.24752572,20.96,0.278005416,20.96,-10832.42626,20.96,148.7328976
20.97,-18.73338633,20.97,0.261906203,20.97,-19.88890362,20.97,0.278061165,20.97,-10640.56344,20.97,148.7627235
20.98,-18.35504849,20.98,0.261957677,20.98,-19.48722906,20.98,0.278115814,20.98,-10425.66754,20.98,148.7919605
20.99,-18.05481619,20.99,0.262008205,20.99,-19.16847775,20.99,0.278169459,20.99,-10255.1356,20.99,148.8206607
21,-17.81319067,21,0.262057999,21,-18.91194822,21,0.278222325,21,-10117.8923,21,148.8489437
21.01,-17.64735225,21.01,0.262107234,21.01,-18.73588052,21.01,0.278274596,21.01,-10023.69608,21.01,148.8769091
21.02,-17.37624799,21.02,0.262155901,21.02,-18.44805394,21.02,0.278326265,21.02,-9869.708857,21.02,148.904552
21.03,-16.93991237,21.03,0.262203562,21.03,-17.98480416,21.03,0.278376865,21.03,-9621.870225,21.03,148.931623
21.04,-16.42706449,21.04,0.262249879,21.04,-17.44032267,21.04,0.27842604,21.04,-9330.572629,21.04,148.9579315
21.05,-15.925515,21.05,0.262294764,21.05,-16.90783648,21.05,0.278473694,21.05,-9045.692519,21.05,148.9834261
21.06,-15.49540141,21.06,0.262338359,21.06,-16.45119252,21.06,0.278519977,21.06,-8801.388,21.06,149.0081878
21.07,-15.1170959,21.07,0.262380842,21.07,-16.04955228,21.07,0.278565081,21.07,-8586.510472,21.07,149.0323182
21.08,-14.76936618,21.08,0.262422321,21.08,-15.68037381,21.08,0.278609118,21.08,-8388.99999,21.08,149.0558781
21.09,-14.44779825,21.09,0.262462872,21.09,-15.33897085,21.09,0.27865217,21.09,-8206.349406,21.09,149.0789111
21.1,-14.14039426,21.1,0.262502557,21.1,-15.0126055,21.1,0.278694303,21.1,-8031.74394,21.1,149.1014523
21.11,-13.79694488,21.11,0.262541354,21.11,-14.64797139,21.11,0.278735494,21.11,-7836.664692,21.11,149.1234893
21.12,-13.39031493,21.12,0.262579095,21.12,-14.21625959,21.12,0.278775562,21.12,-7605.698879,21.12,149.1449258
21.13,-12.96968146,21.13,0.262615675,21.13,-13.7696805,21.13,0.278814399,21.13,-7366.77907,21.13,149.1657032
21.14,-12.57280699,21.14,0.262651113,21.14,-13.34832593,21.14,0.278852023,21.14,-7141.35437,21.14,149.1858324
